competitor_product_id,product_name
8885989998901,Felicidad Success Cloni Ranunculus 40 
4464666050659,Felicity Rose
1790641471549,Fidji Rose
8826216874293,Firework Sunflower Petite 
8826216874293,Firework Sunflower Medium 
8826216874293,Firework Sunflower Select 
8882589368629,Florex Mini Calla Lily 
10034110366005,Forattini Carnation 
4749608419427,Fortune Rose
1772207407165,Free Spirit Garden Rose
1790643961917,Freedom Rose
8606350475573,Friendship Rose
1790645534781,Frutteto Rose
8506105168181,Fuego Rose
8152619811125,Full Monty Rose
10036683505973,Galahad White Hybrid Delphinium 
8283582398773,Garden Bridal Jewel Spray Rose
8788887241013,Gargarin Cremon Chrysanthemum 
9009300898101,Gaviria Cremon Chrysanthemum 
8385697677621,Geraldine Rose
6654389551203,Golden Prairie Achillea (Yarrow) 
8389526028597,Goldfinch Rose
4749610319971,Gotcha Rose
8506409156917,Govinda Rose
6693551833187,Grace Carnation 
8506480656693,Grace Kelly Rose
8506765705525,Gran Donna Rose
8534134522165,Grandiose Rose
4409478774883,Green Dianthus (Green Ball) 
8078682521909,Green Planet Alstroemeria 
4682590158947,Green Spider Chrysanthemum 
1794646474813,Grey Knights Rose
9315448848693,Gypsophila Angel Pink (Tinted)  12 Bunches ($10.75 Per Bunch)
9315449864501,Gypsophila Lavender (Tinted)  12 Bunches ($10.75 Per Bunch)
4409518522467,Gypsophila Million Stars (Baby's Breath)  12 Bunches ($10.54 Per Bunch)
9315451699509,Gypsophila Rose Pink (Tinted)  12 Bunches ($10.75 Per Bunch)
6841507086435,Gypsophila Terracotta (Tinted)  12 Bunches ($10.75 Per Bunch)
9315447374133,Gypsophila Titanium (Tinted)  12 Bunches ($10.75 Per Bunch)
6841499418723,Gypsophila White Force  12 Bunches ($10.54 Per Bunch)
4409560432739,Gypsophila Xlence (Baby's Breath)  12 Bunches ($10.54 Per Bunch)
9309236953397,Hanoi Carnation 
4405927477347,Hanoi Success Cloni (Clooney) Ranunculus 40 
1793832058941,Hard Rock Rose
8534415671605,Havana Rose
1772238864445,Hearts Garden Rose
4664574050403,Hebes 
8078653817141,Helena Alstroemeria 
8538541883701,Heliana Orange Rose
6684615278691,Hermes Orange Carnation 
6684616097891,Hermes Yellow Carnation 
1790079172669,Hermosa Rose
8541459153205,High & Candy Rose
8541502767413,High & Exotic Rose
8541586522421,High & Magic Rose
8541744693557,High & Orange Magic Rose
8541763633461,High & Yellow Flame Rose
8543920062773,High & Yellow Magic Rose
1771943919677,Highlight Rose
8543759204661,Hilux Rose
8078656831797,Honey Bell Alstroemeria 
6853496733795,Hornbill Rose
8389785878837,Hot Explorer Rose
4407234789475,Hot Majolika Spray Rose
8389913346357,Hot Merengue Rose
8078677705013,Hot Pepper Alstroemeria 
10035695288629,Hot Pink (fuchsia) Anemone 
4375841079395,Hot Pink Double Stock 
4405860565091,Hot Pink Elegance Ranunculus 
8206600372533,Hot Pink Spray Stock 
4503628808291,Hot Spot Rose
4516913479779,Humberto Jumbo Gerber Daisy 40 
4516913479779,Humberto Jumbo Gerber Daisy 50 
6684611182691,Igloo Carnation 
4171048714301,Iguana Rose
8391528546613,Iguazu Rose
4545976991843,Impact Rose
1827075129405,Imre Solomio 
3938473312317,Indian Diamond Lily 35 Bloom 
3682935996477,Indian Somerset Lily 35 Bloom 
4514807119971,Intenz Pink Alstroemeria 
4554291347555,Irishka Spray Rose
4749615923299,Jade Rose
1765402869821,Jalah Rose
8078657814837,Jessica Alstroemeria 
8938778460469,Jewel Star Oriental Lily 35 Bloom 
10034108236085,Jobin Carnation 
9309274734901,Julieta Carnation 
10034099618101,Jungle Green Carnation 
6653011558499,Jungle Romance Green Hypericum 
1790650974269,Kahala Garden Rose
9005058490677,Kaori Carnation 
4516915740771,Kento Jumbo Gerber Daisy 40 
4516915740771,Kento Jumbo Gerber Daisy 50 
1767467647037,La Vie en Rose
6841213911139,Lady Pink Success Cloni Ranunculus 40 
8933963825461,Lavender Blue 
4375842357347,Lavender Double Stock 
4638432329827,Lavender Football Chrysanthemum 
4554297213027,Lavender Irishka Spray Rose
8146485903669,Lavender Spray Stock 
4413538828387,Leather Leaf 
1790085300285,Lemonade Rose
6841234653283,Lepidium 
4375904157795,Light Pink Astrantia 
4375837868131,Light Pink Double Stock 
4405860892771,Light Pink Elegance Ranunculus 
8146487443765,Light Pink Spray Stock 
8559390785845,Light Spirit Rose
4545984692323,Lighthouse Rose
4682587570275,Lilac Spider Chrysanthemum 
1842327027773,Lily Grass Green 
1842328109117,Lily Grass Variegated 
4550029148259,Limbo Rose
8063014928693,Limonium Oshi Pink 
6690869084259,Limonium Skylight 
6608548724835,Linette Cremon Chrysanthemum 
9005065109813,Lizzy Carnation 
1790657265725,Lola Rose
8788697022773,Lolita Rose
8396883394869,Luciano Rose
4545987379299,Lumia Rose
8594293981493,Luxor Rose
9012165738805,Lysimachia 
4550101500003,Maggi Rose
4545996062819,Magic Lips Rose
8396937363765,Magic Times Rose
8678685606197,Magna Cremon Chrysanthemum 
4407243079779,Mambo Orange Spray Rose
6612567851107,Mandala Rose
8882592710965,Mango Mini Calla Lily 
9039494873397,Manuela Hybrid Delphinium ELATUM 
8062182687029,Marte Red Carnation 
1794650275901,Martina Orange Rose
4407068917859,Martina Pink Rose
1767495172157,Marzipan Rose
4749617725539,Matcha Rose
1792969703485,Matilda Rose
9039488778549,Mauve River (pale pink) Hybrid Delphinium ELATUM 
8792850563381,Mayra Bridal Pink Garden Rose
1794652438589,Mayra Flamingo Garden Rose
1767623917629,Mayra Hot Pink Garden Rose
1797016191037,Mayra Peach Garden Rose
1767577976893,Mayra Pink Garden Rose
1771974000701,Mayra Red Garden Rose
1792893976637,Mayra White Garden Rose
6653019029603,Mellow Romance Peach Hypericum 
1832039841853,Menorca Lily 35 Bloom 
8828660449589,Menta Rose
4419375464547,Mignon Garden Rose
10032684925237,Milka Elegance Ranunculus 
6555254259811,Minami Feminine Carnation 55 
6684640706659,Minami Lemon Carnation 55 
6555254423651,Minami Orange Carnation 55 
6555253637219,Minami Passion Carnation 55 
6555253964899,Minami Peach Carnation 55 
6684635070563,Minami Poly Carnation 55 
6555255079011,Minami Sakura Carnation 55 
6684633333859,Minami Tommy Carnation 55 
6609072128099,Mini Dark Green Hydrangea Mini 
4695386816611,Mini Green Hydrangea Mini 
4695512219747,Mini Mojito Hydrangea Mini 
9309232824629,Mirage Carnation 
8836979622197,Miss Piggy Rose
1786402144317,Mondial Rose
1771344232509,Monster Red Garden Rose
1502820794429,Monstera Leaf 100 Small Stems
1502820794429,Monstera Leaf 80 Medium Stems
1827117989949,Monteneu Oriental Lily 35 Bloom 
1790660182077,Moody Blues Rose
1790089756733,Moonstone Rose
4550040289379,Mother of Pearl Rose
4514814558307,Nadya Alstroemeria 
1797020909629,Nature's Cherry Rose
8398815887669,Nautica rose
8843321639221,Nectarine Rose
1797061214269,Nena Rose
4729342525539,New Aqua Rose
4549987532899,New Face Rose
8563831308597,Nexus Rose
8606747820341,Nicoletta Rose
4550321078371,Nina Rose
3682938683453,Nova Scotia Lily 35 Bloom 
1790666276925,Novia Rose
6615121264739,Ocean Song Rose
1790668177469,Opala Rose
8564061405493,Orange Bowl Rose
1792896172093,Orange Crush Rose
4405862072419,Orange Elegance Ranunculus 
8824626250037,Orange Marigold 
8078662959413,Orange Queen Alstroemeria 
8407601381685,Orange Reeva Rose
4407373332579,Orange Star Spray Rose
8882586812725,Paco Mini Calla Lily 
1791391334461,Paloma Rose
6841204670563,Pampas Grass Natural Fluffy 
1791394086973,Pastella Rose
3682955984957,Pavia Lily 35 Bloom 
8280776671541,Peach Avalanche Rose
4405864824931,Peach Elegance Ranunculus 
8284897771829,Peaches and Cream Jewel Spray Rose
8280732827957,Pearl Avalanche Rose
8280732827957,Pearl Avalanche Rose 70M 
8408227610933,Peridot Rose
3878738559037,Phoenix Garden Rose
1842288721981,Photinia Red 
6729505407075,Phytalos Butterfly Ranunculus 40 
4404114980963,Piacere Rose
8283274051893,PicNic Rose
8882583961909,Picasso Mini Calla Lily 
8411534623029,Pink Amaretto Rose
8280755306805,Pink Avalanche Rose
4405866725475,Pink Elegance Ranunculus 
1790092967997,Pink Floyd Rose
4407331389539,Pink Irishka Spray Rose
4464690331747,Pink Love Rose
4407239278691,Pink Majolika Spray Rose
1790670766141,Pink Mondial Rose
8846979825973,Pink Monster Garden Rose
1786370064445,Pink O'Hara Garden Rose
8882557550901,Pink Passion Mini Calla Lily 
8847015477557,Pink Swan Rose
6653442752611,Pink Veronica 
1790676041789,Pink Xpression Garden Rose
4413404872803,Pittosporum Variegated 
6841682526307,Planet Spray Delphinium Assorted Blue and Blush 
1792974520381,Playa Blanca Rose
4413565436003,Plum Pine Podocarpus Green 
1841480761405,Podocarpus Branch with multiple laterals 
8938882203957,Poker Face Lily 35 Bloom 
4514801877091,Polar Alstroemeria 
9309262119221,Polar Route Carnation 
4749624377443,Polar Star Rose
1822298505277,Polo Rose
8065303052597,Pompano Jumbo Gerber Daisy 40 
8065303052597,Pompano Jumbo Gerber Daisy 50 
1791234310205,Pompeii Rose
8937023897909,Pompon Candor Cushion 
8937025863989,Pompon Esponja White Novelty 
8937026224437,Pompon Maisy White Cushion 
8937027338549,Pompon Sweet Purple Button 
8937023537461,Pompon Tokio White Daisy 
8937025405237,Pompon Trissia Cushion 
8937026388277,Pompon WhatsApp Green Button 
6851585605731,Poppy 40 
4516919771235,Pre Sammy Jumbo Gerber Daisy 40 
4516919771235,Pre Sammy Jumbo Gerber Daisy 50 
4712144371811,Premium White Hydrangea Premium 
8411837727029,Priceless Rose
8078666203445,Primadonna Alstroemeria 
6609384734819,Princess Crown Garden Rose
4662702440547,Priority Rose
6804002177123,Proud Rose
4375845142627,Purple Double Stock 
4407335354467,Purple Irishka Spray Rose
1797028577341,Purple Moon Rose
9926863651125,Purple Passion Hybrid Delphinium 
8146489213237,Purple Spray Stock 
8678663422261,Quartz Chrysanthemum 
6656635994211,Queen Anne's Lace (Ammi Majus) 
1767649542205,Queen Mayra Garden Rose
4662707781731,Queen of Pearl Rose
1772023906365,Queen's Crown Garden Rose
4749625720931,Queenberry Rose
1791394742333,Quicksand Rose
4662688579683,Ragazza Rose
10035692831029,Rarity (Edge) Anemone 
10035696795957,Red Anemone 
8942606680373,Red Delight Alstroemeria 
4405872296035,Red Elegance Ranunculus 
8415296815413,Red Panther Rose
4404091289699,Red Paris Rose
8040520778037,Red Rubicon Spray Rose
6635830083683,Red Velvet Cremon Chrysanthemum 
8146491179317,Reddish Purple Spray Stock 
8425321726261,Rediant Rose
4495420129379,Regatta Rose
1771385323581,Rhoslyn Rose
8916091601205,Robellini Phoenix Palm 
4749631324259,Rockstar Rose
8882240815413,Rojo Cremon Chrysanthemum 
9009290838325,Romancero Cremon Chrysanthemum 
8855776821557,Romina Rose
4638397464675,Rosano Charlotte Cremon Chrysanthemum 
4638380392547,Rosano Orange Cremon Chrysanthemum 
4682602414179,Rosetta Cremon Chrysanthemum 
1791398051901,Rosita Vendela Rose
4538225623139,Ruby Double Stock 
1546612277309,Ruscus Israeli 
8388298178869,Saga Rose
3963133067325,Sahara Rose
1794122612797,Sahara Sensation Spray Rose
8427815371061,Salma Rose
4638404804707,Salmon Oefa Cremon Chrysanthemum 
8427954176309,Sandstorm Rose
1792902987837,Sandy Rose
6853497978979,Santana Rose
10034048401717,Scabiosa Focal Scoop Dark Purple 
10034051416373,Scabiosa Focal Scoop Lavender 
10034054791477,Scabiosa Focal Scoop Merlot 
10034043814197,Scabiosa Focal Scoop Punch 
10034063835445,Scabiosa Focal Scoop Strawberry 
10034057675061,Scabiosa Focal Scoop Sweetness 
10033870733621,Scabiosa Focal Scoop Ube 
10034045387061,Scabiosa Focal Scoop Vanilla Blush 
10034042994997,Scabiosa Focal Scoop White 
8152481038645,Scandal Rose
1826006728765,Sea Waltz Delphinium 
1793882325053,Secret Garden Rose
4707520086115,Select Blue Hydrangea Select 
8668123529525,Select Bogotana Blue Hydrangea Select 
8667887501621,Select Elite Blueberry Hydrangea Select 
4712140537955,Select Elite Purple Hydrangea Select 
4707533881443,Select Elite Shocking Blue Hydrangea Select 
4712170586211,Select Emerald Green Variegated Hydrangea Select 
4707531227235,Select Emerald Hydrangea Select 
4707528933475,Select Sage Green Hydrangea Select 
4712137883747,Select Soft Lilac Hydrangea Select 
4703438045283,Select White Hydrangea Select 
1822245224509,Shimmer Rose
4618690461795,Shine On Garden Rose
8594022924597,Shogun Rose
8436089782581,Shukrani Rose
4549809733731,Siente Garden Rose
1382213615677,Silantoi Rose
4407266705507,Silver Mikado Spray Rose
8442113163573,Silvery Light Rose
9556639121717,Sky Blue Hybrid Delphinium ELATUM 
4688217440355,Smilax 1 
4749634076771,Snowbliss Rose
8280532844853,Snowflake Spray Rose
8078667350325,Snowtime Alstroemeria 
6551512186979,Soft Pink Double Stock 
10035690504501,Soft Purple Anemone 
1799913439293,Solidago Golden Glory 
1841476304957,Song of India (Dracaena Reflexa) 
1827133063229,Sorbonne Oriental Lily 35 Bloom 
4546015690851,Soul Rose
8442385924405,Soulmate Rose
4516926914659,Sound Jumbo Gerber Daisy 40 
4516926914659,Sound Jumbo Gerber Daisy 50 
4550148227171,Sprit Rose
8442496123189,Star Platinum Rose
3958460121149,Starblush Spray Rose
8152444895541,Stardust Rose
1827119431741,Starfighter Oriental Lily 35 Bloom 
8870491291957,Starwalker Garden Rose
1800364294205,Statice Carnival 
10035925778741,Stilo Jumbo Gerber Daisy 40 
10035925778741,Stilo Jumbo Gerber Daisy 50 
8881470636341,Sunfire Rose
8442541146421,Sunset Glory Rose
9009278550325,Super Magnum Rosy Chrysanthemum 
4717695041635,Super Magnum White Chrysanthemum 
8442548977973,Super Sun Rose
4662684450915,Suspiro Rose
4548190470243,Sweet 4 Love Garden Rose
4546025160803,Sweet Akito Rose
8447354208565,Sweet Avalanche Rose
8285058629941,Sweet Bliss Rose
1795994157117,Sweet Elegance Rose
8280457281845,Sweet Escimo Rose
8287491162421,Sweet Grape Rose
4550171361379,Sweet Mama Rose
4495421440099,Sweet Memory Rose
